timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
285769071,0.9997297,-0.0077749453,0.0046980367,0.021406448,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285774072,0.99972767,-0.007856594,0.0046765096,0.021470526,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285779073,0.99972975,-0.0077558947,0.004686196,0.021410814,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285784110,0.9997282,-0.0078344215,0.0046780338,0.021457668,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285789075,0.99973005,-0.0077184383,0.004667046,0.021414943,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285794088,0.999728,-0.007838305,0.0046856203,0.021458399,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285799124,0.9997298,-0.0077148085,0.0046677273,0.021424105,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285804116,0.99972856,-0.0078109223,0.0046742395,0.021445394,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285809105,0.9997297,-0.0077050724,0.004651053,0.021441076,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285814093,0.99972904,-0.007791124,0.0046645957,0.021438448,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285819088,0.9997299,-0.007689842,0.0046467558,0.02143536,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285824088,0.99972934,-0.0077618407,0.0046572695,0.021432353,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285829085,0.9997298,-0.0076628616,0.004644568,0.021449732,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285834085,0.9997296,-0.007744319,0.004659236,0.02143158,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285839086,0.99972975,-0.007674738,0.0046343645,0.021448707,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285844087,0.99972934,-0.0077383704,0.004655932,0.021441614,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285849090,0.99972975,-0.0076457732,0.0046422896,0.021457432,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285854089,0.9997296,-0.0077264537,0.004660351,0.021432957,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285859091,0.9997296,-0.007656464,0.004652138,0.02146169,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285864091,0.99972945,-0.007727173,0.0046915356,0.021433603,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285869093,0.99972916,-0.0076609333,0.004659498,0.021479331,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285874094,0.99972904,-0.0077757584,0.004696404,0.021436296,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285879094,0.9997289,-0.0076890714,0.0046552154,0.021476293,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285884096,0.999729,-0.0077482183,0.00468108,0.021452745,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285889097,0.99972856,-0.0077086627,0.0046518827,0.021491136,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285894098,0.99972916,-0.007773351,0.0046674795,0.021433659,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285899099,0.99972886,-0.007705224,0.0046193614,0.0214841,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285904101,0.99972874,-0.007776918,0.004665642,0.021454502,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285909102,0.9997284,-0.007717395,0.00463596,0.021500131,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285914103,0.99972916,-0.0077738427,0.004668102,0.021436252,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285919103,0.9997282,-0.0077182814,0.0046554175,0.021501739,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285924105,0.9997285,-0.0077901357,0.004683786,0.021457173,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285929106,0.9997279,-0.0077471347,0.0046604057,0.021507429,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285934109,0.9997285,-0.007807546,0.004707327,0.021441959,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285939112,0.99972737,-0.0077567413,0.004664664,0.021527803,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285944140,0.99972796,-0.0077941767,0.0047018556,0.021478359,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285949107,0.99972713,-0.007727096,0.004676929,0.02154121,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285954111,0.9997284,-0.007794677,0.0046682023,0.021461627,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285959113,0.99972737,-0.0077334912,0.004656088,0.0215389,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285964113,0.99972844,-0.0077497233,0.0046580047,0.021477664,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285969114,0.99972713,-0.007719571,0.0046422863,0.021552777,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285974116,0.99972844,-0.007759908,0.0046589645,0.021475228,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285979127,0.99972713,-0.007698437,0.0046574413,0.021558432,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285984118,0.99972814,-0.007758601,0.004679747,0.021489037,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285989119,0.99972653,-0.00772401,0.004669005,0.02157196,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285994120,0.9997276,-0.0077647893,0.004704895,0.021504607,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
285999121,0.9997261,-0.0077348044,0.0046821088,0.02158408,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286004122,0.99972725,-0.0077988496,0.004708534,0.021508468,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286009123,0.9997257,-0.00776273,0.0046956013,0.021592274,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286014125,0.9997269,-0.0077910325,0.0047275196,0.021522235,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286019126,0.9997251,-0.0077794394,0.0046855104,0.021616494,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286024128,0.99972665,-0.0077826777,0.0047217645,0.021535834,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286029127,0.9997248,-0.0077763353,0.0046886066,0.021631807,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286034130,0.9997262,-0.007813399,0.004725841,0.02154588,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286039130,0.9997247,-0.0077883545,0.0047115125,0.02163053,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286044131,0.99972594,-0.007802224,0.004740423,0.02155687,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286049133,0.99972415,-0.0078067835,0.004718927,0.021642515,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286054140,0.99972624,-0.0078032683,0.0047368277,0.021547044,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286059134,0.9997245,-0.0077930866,0.004710561,0.02163569,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286064135,0.9997267,-0.007772582,0.004702766,0.021538656,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286069137,0.9997244,-0.007798973,0.004677416,0.02164562,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286074137,0.99972653,-0.007767085,0.004694147,0.021554269,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286079140,0.9997243,-0.0077939536,0.004676314,0.021648986,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286084140,0.9997265,-0.007783362,0.004690207,0.021555547,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286089141,0.99972403,-0.007779624,0.0046839616,0.021667486,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286094142,0.99972606,-0.0077760937,0.004693884,0.021575049,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
