timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
458801992,34402555,-33.9300425,18.864867699999998,0.8665448,2.9738116,0.51179564,-0.0004884272,0.0072608325,0.0,0.059305783,-0.037720975,-0.0044351304,0.010312355,0.0663569,0.036687277,-0.024866467,-0.3579401,-0.25780672,-0.04076306,-0.09511702,0.069133304,121.11224,0.1,0.2785457,0.44459125,0.13487515,0.10799495,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458811996,34402555,-33.9300425,18.864867699999998,0.86714363,2.972865,0.51103365,-0.0004884272,0.0072608325,0.0,0.06173466,-0.03690661,-0.0048246593,0.009029004,0.0663569,0.036687277,-0.024866467,0.18454735,-0.05312574,-0.14958848,-0.09506189,0.069133304,121.11224,0.1,0.27943748,0.4452453,0.1353293,0.10818661,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458821995,34402555,-33.9300425,18.864867699999998,0.86773866,2.9719415,0.5102925,-0.0004884272,0.0072608325,0.0,0.06072096,-0.036945224,-0.0042114384,0.008781609,0.0663569,0.036687277,-0.024866467,0.22349818,-0.029778138,0.091901086,-0.095077746,0.069133304,121.11224,0.1,0.28033453,0.44590148,0.13578308,0.10837818,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458831996,34402555,-33.9300425,18.864867699999998,0.86833066,2.9710374,0.50957334,-0.0004884272,0.0072608325,0.0,0.06063706,-0.03634947,-0.0038596708,0.008304876,0.0663569,0.036687277,-0.024866467,0.17646036,0.18413226,0.27105004,-0.09507812,0.069133304,121.11224,0.1,0.28123683,0.44655985,0.13623238,0.10857,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458841998,34402555,-33.9300425,18.864867699999998,0.868911,2.970148,0.50887716,-0.0004884272,0.0072608325,0.0,0.06043972,-0.036689885,-0.0043700393,0.0069970367,0.0663569,0.036687277,-0.024866467,0.53846663,0.36628646,0.100412816,-0.09502455,0.069133304,121.11224,0.1,0.2821444,0.44722033,0.13668592,0.108761854,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458852000,34402555,-33.9300425,18.864867699999998,0.8694947,2.9692729,0.5082007,-0.0004884272,0.0072608325,0.0,0.060258552,-0.03743264,-0.004403063,0.0061965375,0.0663569,0.036687277,-0.024866467,0.3091118,0.3180957,0.08703563,-0.09509718,0.069133304,121.11224,0.1,0.28305727,0.447883,0.13713974,0.10895375,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458862002,34402555,-33.9300425,18.864867699999998,0.8700814,2.96841,0.5075414,-0.0004884272,0.0072608325,0.0,0.06069037,-0.037629057,-0.004822907,0.00503821,0.0663569,0.036687277,-0.024866467,0.26284462,0.43302158,0.07095406,-0.09510078,0.069133304,121.11224,0.1,0.28397542,0.44854784,0.13759589,0.10914585,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458872004,34402555,-33.9300425,18.864867699999998,0.8706914,2.9670393,0.5069669,-0.0004884272,0.0072608325,0.0,0.060301,-0.03828967,-0.004821659,0.0043947133,0.0663569,0.036687277,-0.024866467,0.061934162,0.17923832,-0.05052907,-0.09507539,0.069133304,121.11224,0.1,0.267608,0.4445119,0.12908019,0.10624675,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458882005,34402555,-33.9300425,18.864867699999998,0.8712992,2.9656987,0.5064117,-0.0004884272,0.0072608325,0.0,0.059912384,-0.038769905,-0.0041283676,0.0044674813,0.0663569,0.036687277,-0.024866467,-0.10454202,0.20117147,0.05367593,-0.095103025,0.069133304,121.11224,0.1,0.2684327,0.44515046,0.12952375,0.106436744,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
458892047,34402555,-33.9300425,18.864867699999998,0.8719021,2.964385,0.5053645,-0.0004884272,0.0072608325,0.0,0.059025336,-0.040176496,-0.005797983,0.0016882267,0.0663569,0.036687277,-0.024866467,-0.20791544,-0.04157647,-0.33771572,-0.095081516,0.069133304,121.11224,0.1,0.26926252,0.44221854,0.12996875,0.1063178,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
