current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_euler.x,payload_euler.y,payload_euler.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633549013.842444,16.896663665771484,-0.059638623148202896,-7.805516719818115,1.004514217376709,-6.664289685431868e-05,-5.304909427650273e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2758031487464905,0.0020475205965340137,0.0020475205965340137,0.00011065181024605408,-0.0011599857825785875,-1.5745291709899902,0.0,0.0,0.0
1633549013.852427,16.91681671142578,-0.059641364961862564,-7.8054890632629395,1.0043755769729614,-7.610031025251374e-05,-4.188717502984218e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2758031487464905,0.0020475205965340137,0.0020475205965340137,0.00011394148896215484,-0.001235253643244505,-1.5745254755020142,0.0,0.0,0.0
1633549013.862318,16.928804397583008,-0.05964288115501404,-7.80547571182251,1.0042908191680908,-7.900880154920742e-05,-8.669528597238241e-07,0.0,0.0,0.0,1.0,0.0,-0.0,0.27611446380615234,0.00203977944329381,0.00203977944329381,0.00011875338532263413,-0.0013460488989949226,-1.5745198726654053,0.0,0.0,0.0
1633549013.872451,16.940872192382812,-0.0596444196999073,-7.805462837219238,1.0042043924331665,-8.163380698533729e-05,4.304652247810736e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.27611446380615234,0.00203977944329381,0.00203977944329381,0.00011875338532263413,-0.0013460488989949226,-1.5745198726654053,0.0,0.0,0.0
1633549013.882823,16.940872192382812,-0.0596444196999073,-7.805462837219238,1.0042043924331665,-8.163380698533729e-05,4.304652247810736e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2762942612171173,0.002031448297202587,0.002031448297202587,0.00012340715329628438,-0.0014541768468916416,-1.5745153427124023,0.0,0.0,0.0
1633549013.892469,16.949054718017578,-0.0596456453204155,-7.805450439453125,1.004144310951233,-8.443021215498447e-05,5.727972893510014e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2762942612171173,0.002031448297202587,0.002031448297202587,0.00012641187640838325,-0.0015247032279148698,-1.5745130777359009,0.0,0.0,0.0
1633549013.90267,16.965085983276367,-0.05964808911085129,-7.805417537689209,1.0040850639343262,-8.78575665410608e-05,6.553081038873643e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2766694724559784,0.002053192351013422,0.002053192351013422,0.00012932959361933172,-0.001593928667716682,-1.5745115280151367,0.0,0.0,0.0
1633549013.914279,16.97719955444336,-0.05964970588684082,-7.805401802062988,1.0039376020431519,-9.891785157378763e-05,4.7535664634779096e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2766694724559784,0.002053192351013422,0.002053192351013422,0.00013215120998211205,-0.0016618085792288184,-1.5745103359222412,0.0,0.0,0.0
1633549013.922539,16.97719955444336,-0.05964970588684082,-7.805401802062988,1.0039376020431519,-9.891785157378763e-05,4.7535664634779096e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2769564390182495,0.0020949766039848328,0.0020949766039848328,0.00013618732918985188,-0.001761009218171239,-1.5745090246200562,0.0,0.0,0.0
1633549013.934846,16.997339248657227,-0.0596526563167572,-7.805374622344971,1.0037883520126343,-0.0001133908299379982,-5.0467162509448826e-05,0.0,0.0,0.0,1.0,0.0,-0.0,0.2769564390182495,0.0020949766039848328,0.0020949766039848328,0.00014236295828595757,-0.001919005298987031,-1.574507474899292,0.0,0.0,0.0
