current_time,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,pos_sp.x,pos_sp.y,pos_sp.z,vel_sp.x,vel_sp.y,vel_sp.z,acc_sp.x,acc_sp.y,acc_sp.y,payload_angles.x,payload_angles.y,payload_angles.z,simulink_acc_sp.x,simulink_acc_sp.y,simulink_acc_sp.y
1633083984.320338,0.0013932613655924797,0.007202173583209515,-7.287128448486328,0.0042165485210716724,-0.0012668924173340201,0.0006599127664230764,0.0,0.0,0.0,-0.0013235926162451506,-0.006896688137203455,0.0025043487548828125,-0.00710144080221653,-0.008585376664996147,-0.008585376664996147,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.330166,0.0014783366350457072,0.007229925598949194,-7.287171840667725,0.00418096361681819,-0.001345491735264659,0.0006737889489158988,0.0,0.0,0.0,-0.0013235926162451506,-0.006896688137203455,0.0025043487548828125,-0.00710144080221653,-0.008585376664996147,-0.008585376664996147,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.340323,0.001577903633005917,0.007250001188367605,-7.287209987640381,0.004112412221729755,-0.0014632532838732004,0.0007185364956967533,0.0,0.0,0.0,-0.0014990027993917465,-0.0069421445950865746,0.0025467872619628906,-0.007284633815288544,-0.008402387611567974,-0.008402387611567974,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.350217,0.0016757207922637463,0.007267214357852936,-7.287245750427246,0.004041785839945078,-0.0015805219300091267,0.0007800737512297928,0.0,0.0,0.0,-0.0014990027993917465,-0.0069421445950865746,0.0025467872619628906,-0.007284633815288544,-0.008402387611567974,-0.008402387611567974,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.360228,0.0017559097614139318,0.007288683671504259,-7.287282466888428,0.004002607427537441,-0.0016572403255850077,0.0007912509609013796,0.0,0.0,0.0,-0.0016681086272001266,-0.006978913675993681,0.0025796890258789062,-0.007419680245220661,-0.008195552974939346,-0.008195552974939346,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.370198,0.0018346651922911406,0.0073082479648292065,-7.287317276000977,0.00396204087883234,-0.0017348729306831956,0.0007778803701512516,0.0,0.0,0.0,-0.0016681086272001266,-0.006978913675993681,0.0025796890258789062,-0.007419680245220661,-0.008195552974939346,-0.008195552974939346,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.380312,0.001911102095618844,0.007326697930693626,-7.287351608276367,0.003922861069440842,-0.0018102048197761178,0.0007768396753817797,0.0,0.0,0.0,-0.0018155412981286645,-0.0070150429382920265,0.0026273727416992188,-0.007613874040544033,-0.00805671513080597,-0.00805671513080597,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.390223,0.0020020753145217896,0.007335756905376911,-7.287381172180176,0.003848286112770438,-0.0019286512397229671,0.0008064628927968442,0.0,0.0,0.0,-0.0018155412981286645,-0.0070150429382920265,0.0026273727416992188,-0.007613874040544033,-0.00805671513080597,-0.00805671513080597,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.400338,0.002091436879709363,0.00734205124899745,-7.287420272827148,0.0037711234763264656,-0.0020477455109357834,0.0008602043963037431,0.0,0.0,0.0,-0.001986859366297722,-0.007029653061181307,0.002643585205078125,-0.007591357920318842,-0.007680041715502739,-0.007680041715502739,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.410195,0.002164265839383006,0.007354626897722483,-7.287461280822754,0.0037264376878738403,-0.002124565187841654,0.0008901850669644773,0.0,0.0,0.0,-0.001986859366297722,-0.007029653061181307,0.002643585205078125,-0.007591357920318842,-0.007680041715502739,-0.007680041715502739,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.421133,0.0022503803484141827,0.00735687417909503,-7.287496089935303,0.003646484110504389,-0.002238888293504715,0.0008982127765193582,0.0,0.0,0.0,-0.002137855626642704,-0.007043754681944847,0.002674579620361328,-0.00765332393348217,-0.007431811653077602,-0.007431811653077602,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.430229,0.0023207119666039944,0.00736576970666647,-7.287532329559326,0.0035981929395347834,-0.002312841359525919,0.0009056042763404548,0.0,0.0,0.0,-0.002137855626642704,-0.007043754681944847,0.002674579620361328,-0.00765332393348217,-0.007431811653077602,-0.007431811653077602,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.440434,0.0023893644101917744,0.007373589091002941,-7.287567138671875,0.0035501369275152683,-0.0023839690256863832,0.0009245872497558594,0.0,0.0,0.0,-0.0022698903921991587,-0.007059650029987097,0.002730846405029297,-0.007760584820061922,-0.007288641296327114,-0.007288641296327114,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.45029,0.0024570769164711237,0.007379576563835144,-7.287600040435791,0.0034997810143977404,-0.0024552992545068264,0.0009546780493110418,0.0,0.0,0.0,-0.0022698903921991587,-0.007059650029987097,0.002730846405029297,-0.007760584820061922,-0.007288641296327114,-0.007288641296327114,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.460283,0.0025366980116814375,0.007374108303338289,-7.287627696990967,0.0034135510213673115,-0.0025617871433496475,0.0009881062433123589,0.0,0.0,0.0,-0.0024098572321236134,-0.007060163654386997,0.0027551651000976562,-0.007737405598163605,-0.0070490287616848946,-0.0070490287616848946,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.47025,0.0026019022334367037,0.00737672159448266,-7.2876691818237305,0.0033598344307392836,-0.002633697120472789,0.000980295822955668,0.0,0.0,0.0,-0.0024098572321236134,-0.007060163654386997,0.0027551651000976562,-0.007737405598163605,-0.0070490287616848946,-0.0070490287616848946,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.480184,0.0026780676562339067,0.007367590442299843,-7.287704944610596,0.0032712535466998816,-0.002740281168371439,0.000984961399808526,0.0,0.0,0.0,-0.0025441586039960384,-0.007053992245346308,0.002789020538330078,-0.007710966281592846,-0.006785181351006031,-0.006785181351006031,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.490122,0.0027525839395821095,0.007356393150985241,-7.287738800048828,0.0031811727676540613,-0.0028469201643019915,0.0010193154448643327,0.0,0.0,0.0,-0.0025441586039960384,-0.007053992245346308,0.002789020538330078,-0.007710966281592846,-0.006785181351006031,-0.006785181351006031,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.500948,0.002825231524184346,0.007343008648604155,-7.287769794464111,0.003089647274464369,-0.00295199453830719,0.0010759951546788216,0.0,0.0,0.0,-0.002683964092284441,-0.007030664011836052,0.002803802490234375,-0.007604997605085373,-0.006428591441363096,-0.006428591441363096,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.510169,0.0028843414038419724,0.00733966426923871,-7.287803649902344,0.0030331327579915524,-0.0030201240442693233,0.0010953813325613737,0.0,0.0,0.0,-0.002683964092284441,-0.007030664011836052,0.002803802490234375,-0.007604997605085373,-0.006428591441363096,-0.006428591441363096,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.520676,0.002953997114673257,0.0073228320106863976,-7.287831783294678,0.002939272206276655,-0.0031191532034426928,0.0011132527142763138,0.0,0.0,0.0,-0.002806291449815035,-0.007011516019701958,0.00283050537109375,-0.007576499134302139,-0.006186654791235924,-0.006186654791235924,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.530455,0.0030109998770058155,0.007316105999052525,-7.287861347198486,0.0028791851364076138,-0.0031843651086091995,0.001134371617808938,0.0,0.0,0.0,-0.002806291449815035,-0.007011516019701958,0.00283050537109375,-0.007576499134302139,-0.006186654791235924,-0.006186654791235924,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.54035,0.003076768247410655,0.007296327967196703,-7.2878851890563965,0.0027850603219121695,-0.003276115283370018,0.0011839603539556265,0.0,0.0,0.0,-0.0029229240026324987,-0.006986226886510849,0.0028562545776367188,-0.007521425373852253,-0.005963688716292381,-0.005963688716292381,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.550496,0.003130265511572361,0.007287663407623768,-7.287923336029053,0.0027260156348347664,-0.00333665544167161,0.0012224536621943116,0.0,0.0,0.0,-0.0029229240026324987,-0.006986226886510849,0.0028562545776367188,-0.007521425373852253,-0.005963688716292381,-0.005963688716292381,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.560341,0.0031937588937580585,0.007263586390763521,-7.287954807281494,0.0026265482883900404,-0.003430495038628578,0.0012473514070734382,0.0,0.0,0.0,-0.003034065244719386,-0.006955139804631472,0.0028905868530273438,-0.00745050422847271,-0.00572006031870842,-0.00572006031870842,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.570757,0.0031937588937580585,0.007263586390763521,-7.287954807281494,0.0026265482883900404,-0.003430495038628578,0.0012473514070734382,0.0,0.0,0.0,-0.003034065244719386,-0.006955139804631472,0.0028905868530273438,-0.00745050422847271,-0.00572006031870842,-0.00572006031870842,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.580394,0.0033043918665498495,0.007226249668747187,-7.288016319274902,0.0025292711798101664,-0.003522776998579502,0.001258340897038579,0.0,0.0,0.0,-0.003034065244719386,-0.006955139804631472,0.0028905868530273438,-0.00745050422847271,-0.00572006031870842,-0.00572006031870842,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.590163,0.003362152725458145,0.007198517210781574,-7.288041591644287,0.002368846209719777,-0.003677510656416416,0.0013250139309093356,0.0,0.0,0.0,-0.0031391663942486048,-0.0069196876138448715,0.0029172897338867188,-0.007378383539617062,-0.005441233981400728,-0.005441233981400728,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.600292,0.003409273223951459,0.007183559704571962,-7.2880706787109375,0.00230608182027936,-0.003738503437489271,0.0013573215110227466,0.0,0.0,0.0,-0.003238803707063198,-0.006879149936139584,0.0029392242431640625,-0.007279246114194393,-0.005137762986123562,-0.005137762986123562,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.610246,0.003455194877460599,0.007167547009885311,-7.288097381591797,0.0022428969386965036,-0.0037978743202984333,0.0013550125295296311,0.0,0.0,0.0,-0.003238803707063198,-0.006879149936139584,0.0029392242431640625,-0.007279246114194393,-0.005137762986123562,-0.005137762986123562,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.620239,0.0034998608753085136,0.007150657009333372,-7.2881340980529785,0.0021796978544443846,-0.003855092916637659,0.001339975744485855,0.0,0.0,0.0,-0.003324862103909254,-0.006847906857728958,0.002982616424560547,-0.007247442379593849,-0.004934381693601608,-0.004934381693601608,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.630216,0.003543405793607235,0.007133075036108494,-7.288169860839844,0.0021166284568607807,-0.003910316154360771,0.0013261273270472884,0.0,0.0,0.0,-0.003324862103909254,-0.006847906857728958,0.002982616424560547,-0.007247442379593849,-0.004934381693601608,-0.004934381693601608,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.640292,0.0035940841771662235,0.007098275236785412,-7.288198471069336,0.0020145426969975233,-0.0039913952350616455,0.0013179417001083493,0.0,0.0,0.0,-0.003414374077692628,-0.006798162125051022,0.003014087677001953,-0.007115762680768967,-0.004683345090597868,-0.004683345090597868,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.650203,0.003642969997599721,0.0070622763596475124,-7.2882256507873535,0.0019133213208988309,-0.00406962214037776,0.001310147694312036,0.0,0.0,0.0,-0.003414374077692628,-0.006798162125051022,0.003014087677001953,-0.007115762680768967,-0.004683345090597868,-0.004683345090597868,0.0,0.0,-0.0,0.0,0.0,0.0
1633083984.660492,0.0036902001593261957,0.0070248679257929325,-7.288250923156738,0.0018125528004020452,-0.004146958235651255,0.0012916259001940489,0.0,0.0,0.0,-0.003414374077692628,-0.006798162125051022,0.003014087677001953,-0.007115762680768967,-0.004683345090597868,-0.004683345090597868,0.0,0.0,-0.0,0.0,0.0,0.0
